ประเภท,เส้นทาง,รหัสสถานี,ชื่อสถานี,ขาเข้า,ขาออก,วันให้บริการ,วันที่ให้บริการ,เดือนที่ให้บริการ,ปีที่ให้บริการ
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9233,9976,ศุกร์,29,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,10392,9346,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7021,6995,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,1535,1484,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,3038,2873,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,3534,3819,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,6614,7111,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2221,2091,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9584,10220,เสาร์,30,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8575,7105,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,6392,6354,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,1266,1206,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,2680,2623,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,3031,3386,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,5869,6624,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2087,2073,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,8233,8762,อาทิตย์,31,กรกฎาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8937,6875,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8532,8466,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3033,2888,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4863,4610,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,5370,5503,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,8944,10220,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2597,2846,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10974,11842,จันทร์,1,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8926,7362,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8636,8503,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3097,3003,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4473,4449,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,5346,5513,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,9074,9882,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2825,2877,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10923,11711,อังคาร,2,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8213,6769,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8429,8376,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3059,2985,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4672,4631,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4999,5289,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,9075,9657,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2742,3007,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10734,11209,พุธ,3,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,8474,6965,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,8585,8365,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,3080,3035,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4589,4401,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,5095,5349,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,8920,9685,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2773,2994,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10854,11576,พฤหัสบดี,4,สิงหาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,9546,7475,ศุกร์,5,สิงหาคม,2565
